pair,m,group,position,external_arm,role,internal_arm,sample_us,warmup,iters,l2_flush_bytes,declared_clock_policy,gpu_uuid,applications_graphics_clock_mhz,overlay_sha256,jit_artifact_set_sha256,cubin_sha256,canonical_preparation_sha256,pair_preparation_sha256,measurement_sha256,measurement_path
primary,8192,3,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1566.812162399292,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,46360440ae19b1956836f391aef66faff8605072d9bb8c4f9ec395a60fbece83,e2e/primary/v1/raw/benchmark/m8192/group_3_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,3,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1567.1616077423096,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,ceef58108a1a2fc971aaa9ba73f253c916e4ef1bdefe08f65136439a6e2e1784,e2e/primary/v1/raw/benchmark/m8192/group_3_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,3,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1806.478717327118,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,2ef58a4dfe548e26711e2572e1faddca9fa0a3c3fd97c99fb0bf4f4001d1c548,e2e/primary/v0/raw/benchmark/m8192/group_3_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,4,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1806.6579174995422,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,20d2214157b7f8715d57673dddc6d11b7e95c1c75f2fbe248d7a2143edc4cb60,e2e/primary/v0/raw/benchmark/m8192/group_4_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,4,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1568.0383944511414,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,967cabe091bdb4975215e41965dfe37cb90b75107b2a10caaac659f89770112f,e2e/primary/v1/raw/benchmark/m8192/group_4_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,4,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1568.2451176643372,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,a009af0c15105528f3bde449172c9b8957bff45df7ef496105e73b1e11db1103,e2e/primary/v1/raw/benchmark/m8192/group_4_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,4,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1805.8470559120178,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,d9b24b0c16b9e058d1b40acfabbe11c20a60f775a990767729773577edd1c2a4,e2e/primary/v0/raw/benchmark/m8192/group_4_position_3_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,0,0,n128,baseline,candidate_8warp_serial_v0,534.2585599422455,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,9c307b804aa90e1c9ccb2f205d5b8dbf41689516b6c8de85fbf75c123a1d8559,e2e/secondary/n128/raw/benchmark/m256/group_0_position_0_candidate_8warp_serial_v0.json
secondary,256,0,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.1494393348694,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,3fcd725e08b5090c880da3cdb3cb077967604540ae78cfda47803b4911a84279,e2e/secondary/v1/raw/benchmark/m256/group_0_position_1_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,0,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.1993594169617,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,6e01e5b6d97c99b4ac009ee1c2ddb8ce58ded503b94c27cfba708b46a45dbd9c,e2e/secondary/v1/raw/benchmark/m256/group_0_position_2_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,0,3,n128,baseline,candidate_8warp_serial_v0,533.9603233337402,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,bcce17628c7fd32a45cb7dd528828b17c200dd0ca69198a4bfb9a33d7935adb7,e2e/secondary/n128/raw/benchmark/m256/group_0_position_3_candidate_8warp_serial_v0.json
secondary,256,1,0,n128,baseline,candidate_8warp_serial_v0,534.0748846530914,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,d685c828102234602082990c9ab58c7c6722e84bcde60274905d2aaaed1c1fe3,e2e/secondary/n128/raw/benchmark/m256/group_1_position_0_candidate_8warp_serial_v0.json
secondary,256,1,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.198716878891,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,cfd55910c7427f852e81b3f6d0b9527493e9e2bf9d04fb4e0543d47fc329d4c7,e2e/secondary/v1/raw/benchmark/m256/group_1_position_1_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,1,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.0905606746674,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,13b3c5b2806a2afa1d874897b5d045f010e025c152e99f81f4562e3edbbff976,e2e/secondary/v1/raw/benchmark/m256/group_1_position_2_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,1,3,n128,baseline,candidate_8warp_serial_v0,534.1222357749939,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,c38f1a23f4565c7647ed1f9382328a54f0d74083f9b20192768a403fbdd13848,e2e/secondary/n128/raw/benchmark/m256/group_1_position_3_candidate_8warp_serial_v0.json
secondary,256,2,0,n128,baseline,candidate_8warp_serial_v0,533.7567973136902,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3df7c407c34d5e558925fda4b6470bedaedaea478cc185ba84e6c819a7bee9cd,e2e/secondary/n128/raw/benchmark/m256/group_2_position_0_candidate_8warp_serial_v0.json
secondary,256,2,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.0092754364014,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,ce1eaf8bc128d5fdd88078f771e79b5971d1a304be1167074bbcd84abb64f3f5,e2e/secondary/v1/raw/benchmark/m256/group_2_position_1_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,2,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.0310406684875,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,3362a1b293be4eccf3af1bf2cd58eba3924721a6a7dc3093c0069b05fadd1187,e2e/secondary/v1/raw/benchmark/m256/group_2_position_2_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,2,3,n128,baseline,candidate_8warp_serial_v0,534.1811227798462,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,c656c07232d7dc8bd0c4410b9f2fbfb3e7787c0b993a36cbb9594a93b64b4af6,e2e/secondary/n128/raw/benchmark/m256/group_2_position_3_candidate_8warp_serial_v0.json
secondary,256,3,0,n128,baseline,candidate_8warp_serial_v0,533.9423990249634,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,7d1ac06ffbead1da56fb64fbbfee017c773b9902b601f728bf0dd33997cfb24b,e2e/secondary/n128/raw/benchmark/m256/group_3_position_0_candidate_8warp_serial_v0.json
secondary,256,3,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,518.7782371044159,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,33f4b33de7b12d011ac815f0b31fa664eb604cc7046fa5aab84101432ae23107,e2e/secondary/v1/raw/benchmark/m256/group_3_position_1_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,3,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.004156589508,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,0d70781523e466b11486a4e416c15b7fa184257f00c0f15597240ae32e5d6b20,e2e/secondary/v1/raw/benchmark/m256/group_3_position_2_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,3,3,n128,baseline,candidate_8warp_serial_v0,533.8188779354095,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,35fed956744b2bf0b682abf7eccad19ece322ab8dcd2d2307557bb9b3a21b318,e2e/secondary/n128/raw/benchmark/m256/group_3_position_3_candidate_8warp_serial_v0.json
secondary,256,4,0,n128,baseline,candidate_8warp_serial_v0,533.8956809043884,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,99132b9fc68afe50bc2bb9de4253efe0d4bc7307dfc18a850bdfae6154627ee6,e2e/secondary/n128/raw/benchmark/m256/group_4_position_0_candidate_8warp_serial_v0.json
secondary,256,4,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,518.9363205432892,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,15303163043ce4166353c39a95ea5448a35376aec56195765c35a233902dec6e,e2e/secondary/v1/raw/benchmark/m256/group_4_position_1_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,4,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.1667222976685,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,718290ea553a5196603646c56f116273dbc49f520824b11cdd55816aad1ed054,e2e/secondary/v1/raw/benchmark/m256/group_4_position_2_candidate_8warp_n64_temporal_replay_v0.json
secondary,256,4,3,n128,baseline,candidate_8warp_serial_v0,533.8240015506744,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,3cc6acacdee52ddaa5bb43e17bb73b013ee9b91829194e1ba56673ec8262011f,96d3cecaf915ae4a0264b432319dbfbd426b8755e1ef53259639f8d41851a893,e2e/secondary/n128/raw/benchmark/m256/group_4_position_3_candidate_8warp_serial_v0.json
secondary,8192,0,0,n128,baseline,candidate_8warp_serial_v0,1643.4080028533936,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",5b8921ea467532744a844008329559647affbe6333c6021a08bbf638c43a989e,5b8921ea467532744a844008329559647affbe6333c6021a08bbf638c43a989e,49d36cc077f9f58196a09bf2995cb16ac8a6dc2a77b84c420bd5630ed2a78733,e2e/secondary/n128/raw/benchmark/m8192/group_0_position_0_candidate_8warp_serial_v0.json
secondary,8192,0,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1567.9027247428894,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,fed36b77c7d7ab74598069a98944e901c9f0fe1407b974e85e6884ff8c54deb3,e2e/secondary/v1/raw/benchmark/m8192/group_0_position_1_candidate_8warp_n64_temporal_replay_v0.json
secondary,8192,0,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1567.602562904358,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,258f2e5730b63de33f4512e983f7ce7cf69a219d4de82dd630ef1ae472fd5ccf,e2e/secondary/v1/raw/benchmark/m8192/group_0_position_2_candidate_8warp_n64_temporal_replay_v0.json
secondary,8192,0,3,n128,baseline,candidate_8warp_serial_v0,1643.6608052253723,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",5b8921ea467532744a844008329559647affbe6333c6021a08bbf638c43a989e,5b8921ea467532744a844008329559647affbe6333c6021a08bbf638c43a989e,320dc301226c70a343b74184325479ae30e044a449e1bac182df9c966b211370,e2e/secondary/n128/raw/benchmark/m8192/group_0_position_3_candidate_8warp_serial_v0.json
secondary,8192,1,0,n128,baseline,candidate_8warp_serial_v0,1642.2399973869324,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,3cd9e6a26056d9221f59ea6749cd601c25cbef017cf6e7349efe0925180407c1,9c928d442125a682d74ff533874dbc903ae01d70be81236ce988e7221040edba,"[""b2bc3c4c229ebee967a6b0d3c5649bc06e3629d46793a19af845665f93683f17""]",5b8921ea467532744a844008329559647affbe6333c6021a08bbf638c43a989e,5b8921ea467532744a844008329559647affbe6333c6021a08bbf638c43a989e,5b751acd101708a1ad82eafaa1cd0788f0e889cf243932860c76168dcc0f49f2,e2e/secondary/n128/raw/benchmark/m8192/group_1_position_0_candidate_8warp_serial_v0.json
secondary,8192,1,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1566.6233587265015,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,d068e8e1c91eaf629afd399db6b6fa7f6190efaa07809eea1536d4a18a3b635b,e2e/secondary/v1/raw/benchmark/m8192/group_1_position_1_candidate_8warp_n64_temporal_replay_v0.json
